topic,docno,score,category,question,query,narrative,disclaimer,answer,evidence,year
156,en.noclean.c4-train.06803-of-07168.115773,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.06836-of-07168.4720,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.06840-of-07168.83426,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.06840-of-07168.96569,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.06851-of-07168.57818,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.06997-of-07168.12197,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.07027-of-07168.30281,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.07028-of-07168.12898,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.07045-of-07168.76175,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.07099-of-07168.94240,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.07129-of-07168.143138,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
156,en.noclean.c4-train.07165-of-07168.37128,3,helpful,Can mosquito bites make you sick?,mosquito bites sick,"A mosquito is a flying insect that can puncture a person's skin to feed on the person's blood, which is commonly called being bitten by a mosquito.","We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.mayoclinic.org/diseases-conditions/mosquito-bites/symptoms-causes/syc-20375310,2022
157,en.noclean.c4-train.00566-of-07168.10690,6,helpful,Can cancer be inherited?,cancer inherited,Cancer is a disease where cells in the body grow uncontrollably and spreads.  This question is asking if a person can inherit genes from their parents that will lead to the development of cancer in the person during the person's life.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.cancer.gov/about-cancer/causes-prevention/genetics,2022
157,en.noclean.c4-train.00717-of-07168.51322,6,helpful,Can cancer be inherited?,cancer inherited,Cancer is a disease where cells in the body grow uncontrollably and spreads.  This question is asking if a person can inherit genes from their parents that will lead to the development of cancer in the person during the person's life.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.cancer.gov/about-cancer/causes-prevention/genetics,2022
157,en.noclean.c4-train.00918-of-07168.89042,6,helpful,Can cancer be inherited?,cancer inherited,Cancer is a disease where cells in the body grow uncontrollably and spreads.  This question is asking if a person can inherit genes from their parents that will lead to the development of cancer in the person during the person's life.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.cancer.gov/about-cancer/causes-prevention/genetics,2022
157,en.noclean.c4-train.04132-of-07168.128308,6,helpful,Can cancer be inherited?,cancer inherited,Cancer is a disease where cells in the body grow uncontrollably and spreads.  This question is asking if a person can inherit genes from their parents that will lead to the development of cancer in the person during the person's life.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",yes,https://www.cancer.gov/about-cancer/causes-prevention/genetics,2022
